68|N31928978|52.46029|13.14005|Kladow
161|N32497495|52.37107|13.63828|Tschaikowskistraße
37|N33367355|52.47927|13.22797|Grunewald
67|N33784937|52.57221|13.22952|Tegelort
161|N33787097|52.59794|13.21608|Gemeindefriedhof
161|N33787111|52.60231|13.21006|Havelblick
68|N33790061|52.58738|13.27904|Tegel
167|N34654812|52.41029|13.38287|S Buckower Chaussee
161|N34663472|52.4599|13.35629|S Priesterweg
161|N34663477|52.45987|13.35651|S Priesterweg
161|N34663482|52.4599|13.35622|S Priesterweg
161|N34666754|52.50073|13.28397|S Westkreuz
68|N35115775|52.41866|13.42895|Buckow
161|N35215999|52.42286|13.5271|Am Kiesberg
28|N35300986|52.53984|13.35214|Deichgraf
29|N35300987|52.53942|13.35019|Lindengarten
28|N35302528|52.5485|13.34522|Grüne Oase
25|N35528080|52.54767|13.35634|Coffee Star
168|N35528193|52.55024|13.35163|U Seestraße
29|N35966292|52.50691|13.28394|Paella II
94|N35966604|52.50614|13.30718|Media-Markt
29|N35973391|52.51029|13.28301|Cancún
29|N35973392|52.51093|13.28305|Aaina (closed)
25|N36310178|52.55101|13.33482|Parkcafe Rehberge
161|N38313468|52.41737|13.4961|Alt-Rudow/Köpenicker Straße
166|N38901940|52.5363|13.29335|U Jakob-Kaiser-Platz
166|N38901942|52.53664|13.28655|U Halemweg
166|N38901944|52.53671|13.27248|U Siemensdamm
166|N38901945|52.53082|13.30074|U Jungfernheide
166|N38901946|52.52616|13.30499|U Mierendorffplatz
166|N38902377|52.53683|13.26344|U Rohrdamm
166|N38902430|52.53803|13.24797|U Paulsternstraße
166|N38902433|52.53862|13.23219|U Haselhorst
166|N38902443|52.53894|13.20567|U Altstadt Spandau
166|N38902451|52.53483|13.19938|U Rathaus Spandau
161|N47786602|52.50067|13.28439|S Westkreuz
168|N50808874|52.54589|13.50968|Rhinstraße/Gärtnerstraße
161|N51587503|52.55842|13.35146|Bristolstraße
161|N51994959|52.51476|13.50815|Zentralfriedhof
161|N52247781|52.49662|13.52376|U Tierpark
161|N52645636|52.52413|13.58766|Cecilienstraße/Hellersdorfer Straße
161|N52645643|52.53216|13.59203|Hellersdorfer Eck
166|N52684988|52.53825|13.63362|U Hönow
166|N52684999|52.53892|13.61857|U Louis-Lewin-Straße
166|N52692781|52.53653|13.6064|U Hellersdorf
166|N52692783|52.5338|13.5965|U Cottbusser Platz
168|N52770308|52.5007|13.47702|S Rummelsburg
168|N52776952|52.5399|13.48441|Simon-Bolivar-Straße
166|N53274722|52.52112|13.58903|U Kaulsdorf-Nord
166|N53274725|52.5286|13.59075|U Neue Grottkauer Straße
166|N55189254|52.5147|13.4646|U Samariterstraße
166|N55189765|52.5207|13.42103|U Schillingstraße
161|N55198449|52.50957|13.5305|Alt-Friedrichsfelde/Gensinger Straße
161|N55198474|52.5135|13.53004|Gensinger Straße
6|N58467591|52.51146|13.4078|Park Plaza Wallstreet
105|N58489979|52.50983|13.40739|Netto
74|N58489996|52.51036|13.40829|Lila Bäcker
161|N59143907|52.34794|13.62796|S Zeuthen
166|N59368911|52.58159|13.29085|U Borsigwerke
166|N59368920|52.58985|13.28349|U Alt-Tegel
21|N59384317|52.53954|13.56598|Grundschule an der Mühle
21|N59390935|52.55401|13.4767|Raoul-Wallenberg-Oberschule
161|N59852353|52.51634|13.60898|Hirtschulzstraße
161|N59852492|52.51841|13.59533|Gülzower Straße
13|N59907688|52.58243|13.28911|Abschnitt 11
156|N59954787|52.54403|13.56355|Bockwindmühle Marzahn
68|N59979916|52.53227|13.14336|Staaken
6|N60105926|52.51221|13.40885|Derag Livinghotel Großer Kurfürst
6|N60105927|52.51254|13.41033|art’otel Berlin Mitte
6|N60105928|52.51208|13.40824|Derag Livinghotel Henriette
6|N60237649|52.50341|13.44553|East Side Hotel
6|N60240143|52.51951|13.40282|Radisson Blu Hotel Berlin
6|N60240155|52.51316|13.40519|Novotel Berlin-Mitte
162|N60436247|52.57759|13.30652|HEM
162|N60436413|52.56774|13.3098|Shell
162|N60436516|52.56334|13.32972|Aral
100|N60775321|52.53862|13.48162|Eishockeyshop Böckelmann
34|N60775323|52.54074|13.4866|Reichenberger Apotheke
34|N60848447|52.53183|13.46965|Castello-Apotheke
